"Indicator Name","Cancer Type","Year","Country Name","Region","Gender","Area","Numeric","Lower Confidence Limit","Upper Confidence Limit","Comment",
"Raised fasting blood glucose, adults aged 18+","","2014","Egypt","Eastern Mediterranean Region","Females","","19.8","12.9","28.2","",
"Raised fasting blood glucose, adults aged 18+","","2014","El Salvador","Region of the Americas","Total","","10.1","6.5","14.5","",
"Raised fasting blood glucose, adults aged 18+","","2014","El Salvador","Region of the Americas","Males","","9.3","4.8","15.6","",
"Raised fasting blood glucose, adults aged 18+","","2014","El Salvador","Region of the Americas","Females","","10.7","5.7","17.1","",
"Raised fasting blood glucose, adults aged 18+","","2014","Equatorial Guinea","African Region","Total","","9.4","5.5","15","",
"Raised fasting blood glucose, adults aged 18+","","2014","Equatorial Guinea","African Region","Males","","9.5","4.4","17.7","",
"Raised fasting blood glucose, adults aged 18+","","2014","Equatorial Guinea","African Region","Females","","9.2","4.3","17.3","",
"Raised fasting blood glucose, adults aged 18+","","2014","Eritrea","African Region","Total","","5.5","3.3","8.3","",
"Raised fasting blood glucose, adults aged 18+","","2014","Eritrea","African Region","Males","","6","2.9","10.5","",
"Raised fasting blood glucose, adults aged 18+","","2014","Eritrea","African Region","Females","","5","2.5","9","",
"Raised fasting blood glucose, adults aged 18+","","2014","Estonia","European Region","Total","","7.1","4.2","11","",
"Raised fasting blood glucose, adults aged 18+","","2014","Estonia","European Region","Males","","7.7","3.5","13.8","",
"Raised fasting blood glucose, adults aged 18+","","2014","Estonia","European Region","Females","","6.5","2.9","12","",
"Raised fasting blood glucose, adults aged 18+","","2014","Eswatini","African Region","Total","","9.7","6.2","14","",
"Raised fasting blood glucose, adults aged 18+","","2014","Eswatini","African Region","Males","","7.9","4","13.4","",
"Raised fasting blood glucose, adults aged 18+","","2014","Eswatini","African Region","Females","","11.3","6.1","18.1","",
"Raised fasting blood glucose, adults aged 18+","","2014","Ethiopia","African Region","Total","","5.4","3.2","8.3","",
"Raised fasting blood glucose, adults aged 18+","","2014","Ethiopia","African Region","Males","","5.8","2.7","10.4","",
"Raised fasting blood glucose, adults aged 18+","","2014","Ethiopia","African Region","Females","","5","2.4","8.9","",
"Raised fasting blood glucose, adults aged 18+","","2014","European Region","European Region","Total","","7.3","6.1","8.6","",
"Raised fasting blood glucose, adults aged 18+","","2014","European Region","European Region","Males","","7.8","6.1","9.8","",
"Raised fasting blood glucose, adults aged 18+","","2014","European Region","European Region","Females","","6.7","5.2","8.6","",
"Raised fasting blood glucose, adults aged 18+","","2014","Fiji","Western Pacific Region","Total","","17.4","11.5","24.3","",
"Raised fasting blood glucose, adults aged 18+","","2014","Fiji","Western Pacific Region","Males","","15.9","8.4","25.8","",
"Raised fasting blood glucose, adults aged 18+","","2014","Fiji","Western Pacific Region","Females","","18.9","10.5","29.1","",
"Raised fasting blood glucose, adults aged 18+","","2014","Finland","European Region","Total","","5.3","3.6","7.6","",
"Raised fasting blood glucose, adults aged 18+","","2014","Finland","European Region","Males","","6.4","3.6","10.3","",
"Raised fasting blood glucose, adults aged 18+","","2014","Finland","European Region","Females","","4.3","2.3","7.1","",
"Raised fasting blood glucose, adults aged 18+","","2014","France","European Region","Total","","5.9","3.8","8.6","",
"Raised fasting blood glucose, adults aged 18+","","2014","France","European Region","Males","","7.5","4.1","12.2","",
"Raised fasting blood glucose, adults aged 18+","","2014","France","European Region","Females","","4.4","2.3","7.5","",
"Raised fasting blood glucose, adults aged 18+","","2014","Gabon","African Region","Total","","10","5.7","16.2","",
"Raised fasting blood glucose, adults aged 18+","","2014","Gabon","African Region","Males","","10","4.4","19.2","",
"Raised fasting blood glucose, adults aged 18+","","2014","Gabon","African Region","Females","","10","4.5","19.2","",
"Raised fasting blood glucose, adults aged 18+","","2014","Gambia","African Region","Total","","8.7","5.5","13","",
"Raised fasting blood glucose, adults aged 18+","","2014","Gambia","African Region","Males","","9.4","4.7","16.1","",
"Raised fasting blood glucose, adults aged 18+","","2014","Gambia","African Region","Females","","7.9","4","13.5","",
"Raised fasting blood glucose, adults aged 18+","","2014","Georgia","European Region","Total","","12.6","8.5","17.6","",
"Raised fasting blood glucose, adults aged 18+","","2014","Georgia","European Region","Males","","13.3","7.3","20.8","",
"Raised fasting blood glucose, adults aged 18+","","2014","Georgia","European Region","Females","","12.1","6.8","18.8","",
"Raised fasting blood glucose, adults aged 18+","","2014","Germany","European Region","Total","","5","3.2","7.2","",
"Raised fasting blood glucose, adults aged 18+","","2014","Germany","European Region","Males","","6","3.3","9.8","",
"Raised fasting blood glucose, adults aged 18+","","2014","Germany","European Region","Females","","3.9","2.1","6.5","",
"Raised fasting blood glucose, adults aged 18+","","2014","Ghana","African Region","Total","","6.5","4.1","9.7","",
"Raised fasting blood glucose, adults aged 18+","","2014","Ghana","African Region","Males","","6.4","3.1","11","",
"Raised fasting blood glucose, adults aged 18+","","2014","Ghana","African Region","Females","","6.6","3.4","11.2","",
"Raised fasting blood glucose, adults aged 18+","","2014","Greece","European Region","Total","","6.6","4.2","9.7","",
"Raised fasting blood glucose, adults aged 18+","","2014","Greece","European Region","Males","","7.2","3.7","12.1","",
"Raised fasting blood glucose, adults aged 18+","","2014","Greece","European Region","Females","","6","3","10.4","",
"Raised fasting blood glucose, adults aged 18+","","2014","Grenada","Region of the Americas","Total","","11.1","6.7","16.6","",
"Raised fasting blood glucose, adults aged 18+","","2014","Grenada","Region of the Americas","Males","","8.8","4","15.6","",
"Raised fasting blood glucose, adults aged 18+","","2014","Grenada","Region of the Americas","Females","","13.3","6.7","22.1","",
"Raised fasting blood glucose, adults aged 18+","","2014","Guatemala","Region of the Americas","Total","","9.7","6.1","14.2","",
"Raised fasting blood glucose, adults aged 18+","","2014","Guatemala","Region of the Americas","Males","","8.9","4.3","15.3","",
"Raised fasting blood glucose, adults aged 18+","","2014","Guatemala","Region of the Americas","Females","","10.4","5.4","17.2","",
"Raised fasting blood glucose, adults aged 18+","","2014","Guinea","African Region","Total","","6.4","4.1","9.4","",
"Raised fasting blood glucose, adults aged 18+","","2014","Guinea","African Region","Males","","6.8","3.3","11.6","",
"Raised fasting blood glucose, adults aged 18+","","2014","Guinea","African Region","Females","","6.1","3.1","10.3","",
"Raised fasting blood glucose, adults aged 18+","","2014","Guinea-Bissau","African Region","Total","","7.1","4.5","10.5","",
"Raised fasting blood glucose, adults aged 18+","","2014","Guinea-Bissau","African Region","Males","","7.4","3.7","12.6","",
"Raised fasting blood glucose, adults aged 18+","","2014","Guinea-Bissau","African Region","Females","","6.8","3.4","11.8","",
"Raised fasting blood glucose, adults aged 18+","","2014","Guyana","Region of the Americas","Total","","10.9","6.8","16.5","",
"Raised fasting blood glucose, adults aged 18+","","2014","Guyana","Region of the Americas","Males","","9.1","4.1","16.3","",
"Raised fasting blood glucose, adults aged 18+","","2014","Guyana","Region of the Americas","Females","","12.6","6.3","21.5","",
"Raised fasting blood glucose, adults aged 18+","","2014","Haiti","Region of the Americas","Total","","8.7","5.2","13.5","",
"Raised fasting blood glucose, adults aged 18+","","2014","Haiti","Region of the Americas","Males","","8.6","4","15.5","",
"Raised fasting blood glucose, adults aged 18+","","2014","Haiti","Region of the Americas","Females","","8.8","4.3","15.9","",
"Raised fasting blood glucose, adults aged 18+","","2014","Honduras","Region of the Americas","Total","","9.3","5.9","13.6","",
"Raised fasting blood glucose, adults aged 18+","","2014","Honduras","Region of the Americas","Males","","8.5","4.2","14.4","",
"Raised fasting blood glucose, adults aged 18+","","2014","Honduras","Region of the Americas","Females","","10","5.2","16.6","",
"Raised fasting blood glucose, adults aged 18+","","2014","Hungary","European Region","Total","","7.7","4.9","11.4","",
"Raised fasting blood glucose, adults aged 18+","","2014","Hungary","European Region","Males","","8.9","4.6","14.6","",
"Raised fasting blood glucose, adults aged 18+","","2014","Hungary","European Region","Females","","6.7","3.4","11.5","",
"Raised fasting blood glucose, adults aged 18+","","2014","Iceland","European Region","Total","","5.9","3.6","8.8","",
"Raised fasting blood glucose, adults aged 18+","","2014","Iceland","European Region","Males","","7.6","3.8","12.8","",
"Raised fasting blood glucose, adults aged 18+","","2014","Iceland","European Region","Females","","4.2","2","7.3","",
"Raised fasting blood glucose, adults aged 18+","","2014","India","South-East Asia Region","Total","","8.7","5.9","12","",
"Raised fasting blood glucose, adults aged 18+","","2014","India","South-East Asia Region","Males","","9.1","5.2","14.2","",
"Raised fasting blood glucose, adults aged 18+","","2014","India","South-East Asia Region","Females","","8.3","4.8","12.8","",
"Raised fasting blood glucose, adults aged 18+","","2014","Indonesia","South-East Asia Region","Total","","7.7","5.1","11","",
"Raised fasting blood glucose, adults aged 18+","","2014","Indonesia","South-East Asia Region","Males","","7.4","3.8","12.1","",
"Raised fasting blood glucose, adults aged 18+","","2014","Indonesia","South-East Asia Region","Females","","8","4.3","12.6","",
"Raised fasting blood glucose, adults aged 18+","","2014","Iran (Islamic Republic of)","Eastern Mediterranean Region","Total","","12.1","9","16.1","",
"Raised fasting blood glucose, adults aged 18+","","2014","Iran (Islamic Republic of)","Eastern Mediterranean Region","Males","","11.4","7.2","17.2","",
"Raised fasting blood glucose, adults aged 18+","","2014","Iran (Islamic Republic of)","Eastern Mediterranean Region","Females","","12.9","8.4","18.8","",
"Raised fasting blood glucose, adults aged 18+","","2014","Iraq","Eastern Mediterranean Region","Total","","17.4","12.5","23","",
"Raised fasting blood glucose, adults aged 18+","","2014","Iraq","Eastern Mediterranean Region","Males","","17.2","10.7","25.3","",
"Raised fasting blood glucose, adults aged 18+","","2014","Iraq","Eastern Mediterranean Region","Females","","17.5","11.1","25.4","",
"Raised fasting blood glucose, adults aged 18+","","2014","Ireland","European Region","Total","","6.2","4.1","8.8","",
"Raised fasting blood glucose, adults aged 18+","","2014","Ireland","European Region","Males","","7.3","4","11.6","",
"Raised fasting blood glucose, adults aged 18+","","2014","Ireland","European Region","Females","","5.1","2.7","8.5","",
"Raised fasting blood glucose, adults aged 18+","","2014","Israel","European Region","Total","","6.4","4","9.5","",
"Raised fasting blood glucose, adults aged 18+","","2014","Israel","European Region","Males","","7.1","3.6","12.2","",
"Raised fasting blood glucose, adults aged 18+","","2014","Israel","European Region","Females","","5.8","2.8","10","",
"Raised fasting blood glucose, adults aged 18+","","2014","Italy","European Region","Total","","5.8","3.8","8.3","",
"Raised fasting blood glucose, adults aged 18+","","2014","Italy","European Region","Males","","7.1","3.9","11.2","",
"Raised fasting blood glucose, adults aged 18+","","2014","Italy","European Region","Females","","4.6","2.5","7.6","",
"Raised fasting blood glucose, adults aged 18+","","2014","Jamaica","Region of the Americas","Total","","11.9","7.8","17.5","",
"Raised fasting blood glucose, adults aged 18+","","2014","Jamaica","Region of the Americas","Males","","9.3","4.5","16","",
"Raised fasting blood glucose, adults aged 18+","","2014","Jamaica","Region of the Americas","Females","","14.4","7.8","23.3","",
"Raised fasting blood glucose, adults aged 18+","","2014","Japan","Western Pacific Region","Total","","6.7","4.7","9","",
"Raised fasting blood glucose, adults aged 18+","","2014","Japan","Western Pacific Region","Males","","8.4","5.2","12.4","",
"Raised fasting blood glucose, adults aged 18+","","2014","Japan","Western Pacific Region","Females","","5","3","7.7","",
"Raised fasting blood glucose, adults aged 18+","","2014","Jordan","Eastern Mediterranean Region","Total","","16.8","12.4","21.9","",
"Raised fasting blood glucose, adults aged 18+","","2014","Jordan","Eastern Mediterranean Region","Males","","16.5","10.5","24","",
"Raised fasting blood glucose, adults aged 18+","","2014","Jordan","Eastern Mediterranean Region","Females","","17.2","11.3","24.6","",
"Raised fasting blood glucose, adults aged 18+","","2014","Kazakhstan","European Region","Total","","11.8","7.6","16.9","",
"Raised fasting blood glucose, adults aged 18+","","2014","Kazakhstan","European Region","Males","","12.4","6.6","19.8","",
"Raised fasting blood glucose, adults aged 18+","","2014","Kazakhstan","European Region","Females","","11.4","6.2","18.2","",
"Raised fasting blood glucose, adults aged 18+","","2014","Kenya","African Region","Total","","6","3.8","8.8","",
"Raised fasting blood glucose, adults aged 18+","","2014","Kenya","African Region","Males","","5.8","2.9","10","",
"Raised fasting blood glucose, adults aged 18+","","2014","Kenya","African Region","Females","","6.2","3.1","10.4","",
"Raised fasting blood glucose, adults aged 18+","","2014","Kiribati","Western Pacific Region","Total","","22.3","15.5","30.1","",
"Raised fasting blood glucose, adults aged 18+","","2014","Kiribati","Western Pacific Region","Males","","22","12.7","33.6","",
"Raised fasting blood glucose, adults aged 18+","","2014","Kiribati","Western Pacific Region","Females","","22.6","13.5","33.5","",
"Raised fasting blood glucose, adults aged 18+","","2014","Kuwait","Eastern Mediterranean Region","Total","","19.6","14.5","25.6","",
"Raised fasting blood glucose, adults aged 18+","","2014","Kuwait","Eastern Mediterranean Region","Males","","19.7","12.8","28.1","",
"Raised fasting blood glucose, adults aged 18+","","2014","Kuwait","Eastern Mediterranean Region","Females","","19.6","12.9","27.7","",
"Raised fasting blood glucose, adults aged 18+","","2014","Kyrgyzstan","European Region","Total","","10.4","6.8","14.7","",
"Raised fasting blood glucose, adults aged 18+","","2014","Kyrgyzstan","European Region","Males","","9.9","5.3","16.1","",
"Raised fasting blood glucose, adults aged 18+","","2014","Kyrgyzstan","European Region","Females","","10.8","5.9","17.3","",
"Raised fasting blood glucose, adults aged 18+","","2014","Lao People's Democratic Republic","Western Pacific Region","Total","","7.7","5","10.8","",
"Raised fasting blood glucose, adults aged 18+","","2014","Lao People's Democratic Republic","Western Pacific Region","Males","","7.7","4.1","12.4","",
"Raised fasting blood glucose, adults aged 18+","","2014","Lao People's Democratic Republic","Western Pacific Region","Females","","7.6","4.2","12","",
"Raised fasting blood glucose, adults aged 18+","","2014","Latvia","European Region","Total","","7.2","4.2","11.2","",
"Raised fasting blood glucose, adults aged 18+","","2014","Latvia","European Region","Males","","7.8","3.6","13.7","",
"Raised fasting blood glucose, adults aged 18+","","2014","Latvia","European Region","Females","","6.6","2.9","12.1","",
"Raised fasting blood glucose, adults aged 18+","","2014","Lebanon","Eastern Mediterranean Region","Total","","13.4","9.5","18.1","",
"Raised fasting blood glucose, adults aged 18+","","2014","Lebanon","Eastern Mediterranean Region","Males","","14.5","8.7","21.8","",
"Raised fasting blood glucose, adults aged 18+","","2014","Lebanon","Eastern Mediterranean Region","Females","","12.2","7.4","18.5","",
"Raised fasting blood glucose, adults aged 18+","","2014","Lesotho","African Region","Total","","8.8","5.4","13","",
"Raised fasting blood glucose, adults aged 18+","","2014","Lesotho","African Region","Males","","7.3","3.5","12.8","",
"Raised fasting blood glucose, adults aged 18+","","2014","Lesotho","African Region","Females","","9.9","5","16.3","",
"Raised fasting blood glucose, adults aged 18+","","2014","Liberia","African Region","Total","","7.7","5","11.2","",
"Raised fasting blood glucose, adults aged 18+","","2014","Liberia","African Region","Males","","7.8","4.1","12.9","",
"Raised fasting blood glucose, adults aged 18+","","2014","Liberia","African Region","Females","","7.6","4.1","12.7","",
"Raised fasting blood glucose, adults aged 18+","","2014","Libya","Eastern Mediterranean Region","Total","","15.9","11.7","20.9","",
"Raised fasting blood glucose, adults aged 18+","","2014","Libya","Eastern Mediterranean Region","Males","","15.2","9.5","22.5","",
"Raised fasting blood glucose, adults aged 18+","","2014","Libya","Eastern Mediterranean Region","Females","","16.6","10.7","23.8","",
"Raised fasting blood glucose, adults aged 18+","","2014","Lithuania","European Region","Total","","7.9","4.7","12.2","",
"Raised fasting blood glucose, adults aged 18+","","2014","Lithuania","European Region","Males","","8.9","4.3","15.7","",
"Raised fasting blood glucose, adults aged 18+","","2014","Lithuania","European Region","Females","","7.1","3.3","12.6","",
"Raised fasting blood glucose, adults aged 18+","","2014","Luxembourg","European Region","Total","","5.4","3.4","8","",
"Raised fasting blood glucose, adults aged 18+","","2014","Luxembourg","European Region","Males","","7","3.6","11.5","",
"Raised fasting blood glucose, adults aged 18+","","2014","Luxembourg","European Region","Females","","3.9","2","6.6","",
"Raised fasting blood glucose, adults aged 18+","","2014","Madagascar","African Region","Total","","5.5","3.4","8.3","",
"Raised fasting blood glucose, adults aged 18+","","2014","Madagascar","African Region","Males","","6.3","3.1","10.8","",
"Raised fasting blood glucose, adults aged 18+","","2014","Madagascar","African Region","Females","","4.8","2.4","8.3","",
"Raised fasting blood glucose, adults aged 18+","","2014","Malawi","African Region","Total","","6.3","4","9.3","",
"Raised fasting blood glucose, adults aged 18+","","2014","Malawi","African Region","Males","","6.6","3.3","11.4","",
"Raised fasting blood glucose, adults aged 18+","","2014","Malawi","African Region","Females","","6","3.1","9.9","",
"Raised fasting blood glucose, adults aged 18+","","2014","Malaysia","Western Pacific Region","Total","","11.1","7.6","15.3","",
"Raised fasting blood glucose, adults aged 18+","","2014","Malaysia","Western Pacific Region","Males","","11.4","6.5","17.7","",
"Raised fasting blood glucose, adults aged 18+","","2014","Malaysia","Western Pacific Region","Females","","10.7","6.2","16.7","",
"Raised fasting blood glucose, adults aged 18+","","2014","Maldives","South-East Asia Region","Total","","10.9","6.7","16.3","",
"Raised fasting blood glucose, adults aged 18+","","2014","Maldives","South-East Asia Region","Males","","11.1","5.3","18.9","",
"Raised fasting blood glucose, adults aged 18+","","2014","Maldives","South-East Asia Region","Females","","10.7","5.3","18.4","",
"Raised fasting blood glucose, adults aged 18+","","2014","Mali","African Region","Total","","7.3","4.4","11.1","",
"Raised fasting blood glucose, adults aged 18+","","2014","Mali","African Region","Males","","8.4","4","14.5","",
"Raised fasting blood glucose, adults aged 18+","","2014","Mali","African Region","Females","","6.4","3","11.5","",
"Raised fasting blood glucose, adults aged 18+","","2014","Malta","European Region","Total","","7.7","4.9","11.2","",
"Raised fasting blood glucose, adults aged 18+","","2014","Malta","European Region","Males","","9","4.7","15.1","",
"Raised fasting blood glucose, adults aged 18+","","2014","Malta","European Region","Females","","6.4","3.3","10.8","",
"Raised fasting blood glucose, adults aged 18+","","2014","Marshall Islands","Western Pacific Region","Total","","21.1","14.6","28.6","",
"Raised fasting blood glucose, adults aged 18+","","2014","Marshall Islands","Western Pacific Region","Males","","20.8","11.8","31.6","",
"Raised fasting blood glucose, adults aged 18+","","2014","Marshall Islands","Western Pacific Region","Females","","21.5","12.6","31.9","",
"Raised fasting blood glucose, adults aged 18+","","2014","Mauritania","African Region","Total","","9","5.6","13.4","",
"Raised fasting blood glucose, adults aged 18+","","2014","Mauritania","African Region","Males","","8.5","4.1","14.6","",
"Raised fasting blood glucose, adults aged 18+","","2014","Mauritania","African Region","Females","","9.4","4.7","15.8","",
"Raised fasting blood glucose, adults aged 18+","","2014","Mauritius","African Region","Total","","13","8.8","17.9","",
"Raised fasting blood glucose, adults aged 18+","","2014","Mauritius","African Region","Males","","12.9","7.2","20.1","",
"Raised fasting blood glucose, adults aged 18+","","2014","Mauritius","African Region","Females","","13.1","7.5","20.1","",
"Raised fasting blood glucose, adults aged 18+","","2014","Mexico","Region of the Americas","Total","","11.2","7.6","15.9","",
"Raised fasting blood glucose, adults aged 18+","","2014","Mexico","Region of the Americas","Males","","10.9","5.8","17.7","",
"Raised fasting blood glucose, adults aged 18+","","2014","Mexico","Region of the Americas","Females","","11.5","6.4","18.3","",
"Raised fasting blood glucose, adults aged 18+","","2014","Micronesia (Federated States of)","Western Pacific Region","Total","","22","15.7","29.2","",
"Raised fasting blood glucose, adults aged 18+","","2014","Micronesia (Federated States of)","Western Pacific Region","Males","","20.5","12.2","30.7","",
"Raised fasting blood glucose, adults aged 18+","","2014","Micronesia (Federated States of)","Western Pacific Region","Females","","23.4","14.6","34","",
"Raised fasting blood glucose, adults aged 18+","","2014","Monaco","European Region","Total","","no data","no data","no data","",
"Raised fasting blood glucose, adults aged 18+","","2014","Monaco","European Region","Males","","no data","no data","no data","",
"Raised fasting blood glucose, adults aged 18+","","2014","Monaco","European Region","Females","","no data","no data","no data","",
"Raised fasting blood glucose, adults aged 18+","","2014","Mongolia","Western Pacific Region","Total","","11.7","8","16.3","",
"Raised fasting blood glucose, adults aged 18+","","2014","Mongolia","Western Pacific Region","Males","","12.2","6.8","19.2","",
"Raised fasting blood glucose, adults aged 18+","","2014","Mongolia","Western Pacific Region","Females","","11.2","6.4","17.4","",
"Raised fasting blood glucose, adults aged 18+","","2014","Montenegro","European Region","Total","","7.1","4.4","10.7","",
"Raised fasting blood glucose, adults aged 18+","","2014","Montenegro","European Region","Males","","7.6","3.7","12.9","",
"Raised fasting blood glucose, adults aged 18+","","2014","Montenegro","European Region","Females","","6.6","3.2","11.3","",
"Raised fasting blood glucose, adults aged 18+","","2014","Morocco","Eastern Mediterranean Region","Total","","13.7","9.7","18.8","",
"Raised fasting blood glucose, adults aged 18+","","2014","Morocco","Eastern Mediterranean Region","Males","","14","8.4","21.5","",
"Raised fasting blood glucose, adults aged 18+","","2014","Morocco","Eastern Mediterranean Region","Females","","13.4","8.1","20.5","",
"Raised fasting blood glucose, adults aged 18+","","2014","Mozambique","African Region","Total","","6.4","4","9.4","",
"Raised fasting blood glucose, adults aged 18+","","2014","Mozambique","African Region","Males","","6.6","3.3","11.4","",
"Raised fasting blood glucose, adults aged 18+","","2014","Mozambique","African Region","Females","","6.2","3.2","10.7","",
"Raised fasting blood glucose, adults aged 18+","","2014","Myanmar","South-East Asia Region","Total","","7.4","4.9","10.5","",
"Raised fasting blood glucose, adults aged 18+","","2014","Myanmar","South-East Asia Region","Males","","6.9","3.7","11.1","",
"Raised fasting blood glucose, adults aged 18+","","2014","Myanmar","South-East Asia Region","Females","","7.9","4.4","12.5","",
"Raised fasting blood glucose, adults aged 18+","","2014","Namibia","African Region","Total","","7.4","4.7","11","",
"Raised fasting blood glucose, adults aged 18+","","2014","Namibia","African Region","Males","","7.3","3.5","12.6","",
"Raised fasting blood glucose, adults aged 18+","","2014","Namibia","African Region","Females","","7.5","3.9","12.7","",
"Raised fasting blood glucose, adults aged 18+","","2014","Nauru","Western Pacific Region","Total","","29.2","20.7","38.5","",
"Raised fasting blood glucose, adults aged 18+","","2014","Nauru","Western Pacific Region","Males","","30.1","17.9","43.9","",
"Raised fasting blood glucose, adults aged 18+","","2014","Nauru","Western Pacific Region","Females","","28.4","17","41.9","",
"Raised fasting blood glucose, adults aged 18+","","2014","Nepal","South-East Asia Region","Total","","10.6","7.3","14.4","",
"Raised fasting blood glucose, adults aged 18+","","2014","Nepal","South-East Asia Region","Males","","11.7","6.8","17.6","",
"Raised fasting blood glucose, adults aged 18+","","2014","Nepal","South-East Asia Region","Females","","9.5","5.5","14.8","",
"Raised fasting blood glucose, adults aged 18+","","2014","Netherlands (Kingdom of the)","European Region","Total","","4.3","2.9","6.2","",
"Raised fasting blood glucose, adults aged 18+","","2014","Netherlands (Kingdom of the)","European Region","Males","","5.2","2.8","8.4","",
"Raised fasting blood glucose, adults aged 18+","","2014","Netherlands (Kingdom of the)","European Region","Females","","3.5","1.9","5.8","",
"Raised fasting blood glucose, adults aged 18+","","2014","New Zealand","Western Pacific Region","Total","","6.9","4.6","9.7","",
"Raised fasting blood glucose, adults aged 18+","","2014","New Zealand","Western Pacific Region","Males","","7.9","4.3","12.7","",
"Raised fasting blood glucose, adults aged 18+","","2014","New Zealand","Western Pacific Region","Females","","6","3.4","9.6","",
"Raised fasting blood glucose, adults aged 18+","","2014","Nicaragua","Region of the Americas","Total","","10.1","6.5","14.7","",
"Raised fasting blood glucose, adults aged 18+","","2014","Nicaragua","Region of the Americas","Males","","9.2","4.6","15.7","",
"Raised fasting blood glucose, adults aged 18+","","2014","Nicaragua","Region of the Americas","Females","","11","5.8","17.8","",
"Raised fasting blood glucose, adults aged 18+","","2014","Niger","African Region","Total","","5.6","3.3","8.8","",
"Raised fasting blood glucose, adults aged 18+","","2014","Niger","African Region","Males","","5.9","2.7","10.9","",
"Raised fasting blood glucose, adults aged 18+","","2014","Niger","African Region","Females","","5.3","2.4","9.5","",
"Raised fasting blood glucose, adults aged 18+","","2014","Nigeria","African Region","Total","","6.2","3.9","9.1","",
"Raised fasting blood glucose, adults aged 18+","","2014","Nigeria","African Region","Males","","6.3","3.2","10.6","",
"Raised fasting blood glucose, adults aged 18+","","2014","Nigeria","African Region","Females","","6","3.1","10.3","",
"Raised fasting blood glucose, adults aged 18+","","2014","Niue","Western Pacific Region","Total","","27.1","19.8","34.8","",
"Raised fasting blood glucose, adults aged 18+","","2014","Niue","Western Pacific Region","Males","","26.8","16.7","38.3","",
"Raised fasting blood glucose, adults aged 18+","","2014","Niue","Western Pacific Region","Females","","27.3","17.6","38.3","",
"Raised fasting blood glucose, adults aged 18+","","2014","North Macedonia","European Region","Total","","7.2","4.5","10.6","",
"Raised fasting blood glucose, adults aged 18+","","2014","North Macedonia","European Region","Males","","7.6","3.8","12.9","",
"Raised fasting blood glucose, adults aged 18+","","2014","North Macedonia","European Region","Females","","6.8","3.4","11.8","",
"Raised fasting blood glucose, adults aged 18+","","2014","Norway","European Region","Total","","5.1","3.2","7.4","",
"Raised fasting blood glucose, adults aged 18+","","2014","Norway","European Region","Males","","6.2","3.3","10.1","",
"Raised fasting blood glucose, adults aged 18+","","2014","Norway","European Region","Females","","3.9","2","6.5","",
"Raised fasting blood glucose, adults aged 18+","","2014","Oman","Eastern Mediterranean Region","Total","","13.5","9.6","18.4","",
"Raised fasting blood glucose, adults aged 18+","","2014","Oman","Eastern Mediterranean Region","Males","","14.3","8.6","21.7","",
"Raised fasting blood glucose, adults aged 18+","","2014","Oman","Eastern Mediterranean Region","Females","","12.3","7.4","18.4","",
"Raised fasting blood glucose, adults aged 18+","","2014","Pakistan","Eastern Mediterranean Region","Total","","12.4","8.3","17","",
"Raised fasting blood glucose, adults aged 18+","","2014","Pakistan","Eastern Mediterranean Region","Males","","12.6","7","19.5","",
"Raised fasting blood glucose, adults aged 18+","","2014","Pakistan","Eastern Mediterranean Region","Females","","12.1","7","18.6","",
"Raised fasting blood glucose, adults aged 18+","","2014","Palau","Western Pacific Region","Total","","23.2","16.6","30.8","",
"Raised fasting blood glucose, adults aged 18+","","2014","Palau","Western Pacific Region","Males","","24.8","15","36.1","",
"Raised fasting blood glucose, adults aged 18+","","2014","Palau","Western Pacific Region","Females","","21.6","12.8","32.4","",
"Raised fasting blood glucose, adults aged 18+","","2014","Panama","Region of the Americas","Total","","9.3","6.2","13.3","",
"Raised fasting blood glucose, adults aged 18+","","2014","Panama","Region of the Americas","Males","","8.9","4.6","14.7","",
"Raised fasting blood glucose, adults aged 18+","","2014","Panama","Region of the Americas","Females","","9.8","5.3","15.6","",
"Raised fasting blood glucose, adults aged 18+","","2014","Papua New Guinea","Western Pacific Region","Total","","14.8","9.2","21.8","",
"Raised fasting blood glucose, adults aged 18+","","2014","Papua New Guinea","Western Pacific Region","Males","","15.4","7.4","25.9","",
"Raised fasting blood glucose, adults aged 18+","","2014","Papua New Guinea","Western Pacific Region","Females","","14.3","7.1","24.3","",
"Raised fasting blood glucose, adults aged 18+","","2014","Paraguay","Region of the Americas","Total","","8.1","5.1","12.3","",
"Raised fasting blood glucose, adults aged 18+","","2014","Paraguay","Region of the Americas","Males","","8","3.8","14","",
"Raised fasting blood glucose, adults aged 18+","","2014","Paraguay","Region of the Americas","Females","","8.3","4.2","14.1","",
"Raised fasting blood glucose, adults aged 18+","","2014","Peru","Region of the Americas","Total","","7.7","4.6","11.4","",
"Raised fasting blood glucose, adults aged 18+","","2014","Peru","Region of the Americas","Males","","7.2","3.2","12.6","",
"Raised fasting blood glucose, adults aged 18+","","2014","Peru","Region of the Americas","Females","","8.1","3.8","13.7","",
"Raised fasting blood glucose, adults aged 18+","","2014","Philippines","Western Pacific Region","Total","","7.2","4.9","10","",
"Raised fasting blood glucose, adults aged 18+","","2014","Philippines","Western Pacific Region","Males","","7.1","3.9","11.2","",
"Raised fasting blood glucose, adults aged 18+","","2014","Philippines","Western Pacific Region","Females","","7.3","4.2","11.3","",
